scenario,algorithm,flow_id,subscriber_id,role,service_id,service_type,allowed_by_policy,controller_decision,policy_violation,path,path_length,rerouted,unreachable,generated_rules,explanation
high_request_load,sdn_policy,high_request_load_f130,u11,blocked,srv_admin,admin,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс admin
high_request_load,sdn_policy,high_request_load_f131,u10,blocked,srv_internet,internet,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс internet
high_request_load,sdn_policy,high_request_load_f132,u11,blocked,srv_video,video,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс video
high_request_load,sdn_policy,high_request_load_f133,u10,blocked,srv_db,database,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс database
high_request_load,sdn_policy,high_request_load_f134,u11,blocked,srv_db,database,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс database
high_request_load,sdn_policy,high_request_load_f135,u08,admin,srv_lms,lms,True,allow,False,s9 -> s4 -> s2 -> s8,3,False,False,3,перевірка політики доступу та встановлення маршруту без резервного обходу
high_request_load,sdn_policy,high_request_load_f136,u11,blocked,srv_file,file,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс file
high_request_load,sdn_policy,high_request_load_f137,u01,student,srv_admin,admin,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль student -> сервіс admin
high_request_load,sdn_policy,high_request_load_f138,u04,teacher,srv_lms,lms,True,allow,False,s6 -> s3 -> s1 -> s8,3,False,False,3,перевірка політики доступу та встановлення маршруту без резервного обходу
high_request_load,sdn_policy,high_request_load_f139,u06,guest,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,перевірка політики доступу та встановлення маршруту без резервного обходу
high_request_load,sdn_policy,high_request_load_f140,u03,student,srv_video,video,True,allow,False,s7 -> s4 -> s2 -> s8,3,False,False,3,перевірка політики доступу та встановлення маршруту без резервного обходу
high_request_load,sdn_policy,high_request_load_f141,u06,guest,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,перевірка політики доступу та встановлення маршруту без резервного обходу
high_request_load,sdn_policy,high_request_load_f142,u04,teacher,srv_admin,admin,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль teacher -> сервіс admin
high_request_load,sdn_policy,high_request_load_f143,u07,guest,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,перевірка політики доступу та встановлення маршруту без резервного обходу
high_request_load,sdn_policy,high_request_load_f144,u03,student,srv_video,video,True,allow,False,s7 -> s4 -> s2 -> s8,3,False,False,3,перевірка політики доступу та встановлення маршруту без резервного обходу
high_request_load,sdn_policy,high_request_load_f145,u04,teacher,srv_file,file,True,allow,False,s6 -> s3 -> s1 -> s8,3,False,False,3,перевірка політики доступу та встановлення маршруту без резервного обходу
high_request_load,sdn_policy,high_request_load_f146,u08,admin,srv_file,file,True,allow,False,s9 -> s4 -> s2 -> s8,3,False,False,3,перевірка політики доступу та встановлення маршруту без резервного обходу
high_request_load,sdn_policy,high_request_load_f147,u08,admin,srv_internet,internet,True,allow,False,s9 -> s4 -> s2 -> s1,3,False,False,3,перевірка політики доступу та встановлення маршруту без резервного обходу
high_request_load,sdn_policy,high_request_load_f148,u07,guest,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,перевірка політики доступу та встановлення маршруту без резервного обходу
high_request_load,sdn_policy,high_request_load_f149,u06,guest,srv_file,file,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль guest -> сервіс file
high_request_load,sdn_policy,high_request_load_f150,u11,blocked,srv_video,video,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс video
high_request_load,sdn_resilient_policy,high_request_load_f001,u06,guest,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f002,u07,guest,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f003,u06,guest,srv_db,database,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль guest -> сервіс database
high_request_load,sdn_resilient_policy,high_request_load_f004,u06,guest,srv_lms,lms,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль guest -> сервіс lms
high_request_load,sdn_resilient_policy,high_request_load_f005,u10,blocked,srv_internet,internet,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс internet
high_request_load,sdn_resilient_policy,high_request_load_f006,u05,teacher,srv_lms,lms,True,allow,False,s6 -> s3 -> s1 -> s8,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f007,u03,student,srv_db,database,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль student -> сервіс database
high_request_load,sdn_resilient_policy,high_request_load_f008,u09,admin,srv_lms,lms,True,allow,False,s9 -> s4 -> s2 -> s8,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f009,u06,guest,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f010,u03,student,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f011,u11,blocked,srv_db,database,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс database
high_request_load,sdn_resilient_policy,high_request_load_f012,u10,blocked,srv_file,file,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс file
high_request_load,sdn_resilient_policy,high_request_load_f013,u10,blocked,srv_admin,admin,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс admin
high_request_load,sdn_resilient_policy,high_request_load_f014,u11,blocked,srv_file,file,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс file
high_request_load,sdn_resilient_policy,high_request_load_f015,u08,admin,srv_db,database,True,allow,False,s9 -> s4 -> s2 -> s8,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f016,u05,teacher,srv_video,video,True,allow,False,s6 -> s3 -> s1 -> s8,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f017,u05,teacher,srv_internet,internet,True,allow,False,s6 -> s3 -> s1,2,False,False,2,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f018,u05,teacher,srv_admin,admin,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль teacher -> сервіс admin
high_request_load,sdn_resilient_policy,high_request_load_f019,u09,admin,srv_file,file,True,allow,False,s9 -> s4 -> s2 -> s8,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f020,u09,admin,srv_db,database,True,allow,False,s9 -> s4 -> s2 -> s8,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f021,u08,admin,srv_admin,admin,True,allow,False,s9,0,False,False,0,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f022,u06,guest,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f023,u08,admin,srv_internet,internet,True,allow,False,s9 -> s4 -> s2 -> s1,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f024,u06,guest,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f025,u03,student,srv_db,database,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль student -> сервіс database
high_request_load,sdn_resilient_policy,high_request_load_f026,u08,admin,srv_admin,admin,True,allow,False,s9,0,False,False,0,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f027,u03,student,srv_lms,lms,True,allow,False,s7 -> s4 -> s2 -> s8,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f028,u06,guest,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f029,u11,blocked,srv_video,video,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс video
high_request_load,sdn_resilient_policy,high_request_load_f030,u11,blocked,srv_video,video,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс video
high_request_load,sdn_resilient_policy,high_request_load_f031,u11,blocked,srv_admin,admin,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс admin
high_request_load,sdn_resilient_policy,high_request_load_f032,u06,guest,srv_video,video,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль guest -> сервіс video
high_request_load,sdn_resilient_policy,high_request_load_f033,u05,teacher,srv_file,file,True,allow,False,s6 -> s3 -> s1 -> s8,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f034,u02,student,srv_lms,lms,True,allow,False,s5 -> s2 -> s8,2,False,False,2,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f035,u06,guest,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f036,u07,guest,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f037,u03,student,srv_lms,lms,True,allow,False,s7 -> s4 -> s2 -> s8,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f038,u08,admin,srv_lms,lms,True,allow,False,s9 -> s4 -> s2 -> s8,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f039,u03,student,srv_admin,admin,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль student -> сервіс admin
high_request_load,sdn_resilient_policy,high_request_load_f040,u02,student,srv_video,video,True,allow,False,s5 -> s2 -> s8,2,False,False,2,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f041,u09,admin,srv_internet,internet,True,allow,False,s9 -> s4 -> s2 -> s1,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f042,u10,blocked,srv_file,file,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс file
high_request_load,sdn_resilient_policy,high_request_load_f043,u03,student,srv_video,video,True,allow,False,s7 -> s4 -> s2 -> s8,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f044,u03,student,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f045,u11,blocked,srv_file,file,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс file
high_request_load,sdn_resilient_policy,high_request_load_f046,u08,admin,srv_lms,lms,True,allow,False,s9 -> s4 -> s2 -> s8,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f047,u05,teacher,srv_file,file,True,allow,False,s6 -> s3 -> s1 -> s8,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f048,u04,teacher,srv_file,file,True,allow,False,s6 -> s3 -> s1 -> s8,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f049,u05,teacher,srv_file,file,True,allow,False,s6 -> s3 -> s1 -> s8,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f050,u04,teacher,srv_lms,lms,True,allow,False,s6 -> s3 -> s1 -> s8,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f051,u01,student,srv_lms,lms,True,allow,False,s5 -> s2 -> s8,2,False,False,2,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f052,u02,student,srv_video,video,True,allow,False,s5 -> s2 -> s8,2,False,False,2,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f053,u05,teacher,srv_admin,admin,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль teacher -> сервіс admin
high_request_load,sdn_resilient_policy,high_request_load_f054,u09,admin,srv_lms,lms,True,allow,False,s9 -> s4 -> s2 -> s8,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f055,u02,student,srv_internet,internet,True,allow,False,s5 -> s3 -> s1,2,False,False,2,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f056,u06,guest,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f057,u09,admin,srv_video,video,True,allow,False,s9 -> s4 -> s2 -> s8,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f058,u02,student,srv_internet,internet,True,allow,False,s5 -> s3 -> s1,2,False,False,2,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f059,u02,student,srv_video,video,True,allow,False,s5 -> s2 -> s8,2,False,False,2,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f060,u03,student,srv_admin,admin,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль student -> сервіс admin
high_request_load,sdn_resilient_policy,high_request_load_f061,u08,admin,srv_db,database,True,allow,False,s9 -> s4 -> s2 -> s8,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f062,u08,admin,srv_file,file,True,allow,False,s9 -> s4 -> s2 -> s8,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f063,u02,student,srv_file,file,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль student -> сервіс file
high_request_load,sdn_resilient_policy,high_request_load_f064,u09,admin,srv_db,database,True,allow,False,s9 -> s4 -> s2 -> s8,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f065,u07,guest,srv_file,file,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль guest -> сервіс file
high_request_load,sdn_resilient_policy,high_request_load_f066,u02,student,srv_admin,admin,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль student -> сервіс admin
high_request_load,sdn_resilient_policy,high_request_load_f067,u10,blocked,srv_internet,internet,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс internet
high_request_load,sdn_resilient_policy,high_request_load_f068,u08,admin,srv_admin,admin,True,allow,False,s9,0,False,False,0,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f069,u11,blocked,srv_lms,lms,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс lms
high_request_load,sdn_resilient_policy,high_request_load_f070,u05,teacher,srv_video,video,True,allow,False,s6 -> s3 -> s1 -> s8,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f071,u07,guest,srv_lms,lms,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль guest -> сервіс lms
high_request_load,sdn_resilient_policy,high_request_load_f072,u06,guest,srv_db,database,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль guest -> сервіс database
high_request_load,sdn_resilient_policy,high_request_load_f073,u09,admin,srv_admin,admin,True,allow,False,s9,0,False,False,0,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f074,u08,admin,srv_internet,internet,True,allow,False,s9 -> s4 -> s2 -> s1,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f075,u06,guest,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f076,u02,student,srv_video,video,True,allow,False,s5 -> s2 -> s8,2,False,False,2,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f077,u02,student,srv_video,video,True,allow,False,s5 -> s2 -> s8,2,False,False,2,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f078,u03,student,srv_db,database,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль student -> сервіс database
high_request_load,sdn_resilient_policy,high_request_load_f079,u11,blocked,srv_db,database,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс database
high_request_load,sdn_resilient_policy,high_request_load_f080,u08,admin,srv_db,database,True,allow,False,s9 -> s4 -> s2 -> s8,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f081,u03,student,srv_admin,admin,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль student -> сервіс admin
high_request_load,sdn_resilient_policy,high_request_load_f082,u04,teacher,srv_admin,admin,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль teacher -> сервіс admin
high_request_load,sdn_resilient_policy,high_request_load_f083,u06,guest,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f084,u09,admin,srv_file,file,True,allow,False,s9 -> s4 -> s2 -> s8,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f085,u11,blocked,srv_video,video,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс video
high_request_load,sdn_resilient_policy,high_request_load_f086,u01,student,srv_lms,lms,True,allow,False,s5 -> s2 -> s8,2,False,False,2,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f087,u06,guest,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f088,u07,guest,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f089,u08,admin,srv_video,video,True,allow,False,s9 -> s4 -> s2 -> s8,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f090,u09,admin,srv_video,video,True,allow,False,s9 -> s4 -> s2 -> s8,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f091,u07,guest,srv_db,database,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль guest -> сервіс database
high_request_load,sdn_resilient_policy,high_request_load_f092,u03,student,srv_lms,lms,True,allow,False,s7 -> s4 -> s2 -> s8,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f093,u06,guest,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f094,u07,guest,srv_admin,admin,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль guest -> сервіс admin
high_request_load,sdn_resilient_policy,high_request_load_f095,u01,student,srv_lms,lms,True,allow,False,s5 -> s2 -> s8,2,False,False,2,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f096,u07,guest,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f097,u11,blocked,srv_admin,admin,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс admin
high_request_load,sdn_resilient_policy,high_request_load_f098,u11,blocked,srv_internet,internet,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс internet
high_request_load,sdn_resilient_policy,high_request_load_f099,u10,blocked,srv_file,file,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс file
high_request_load,sdn_resilient_policy,high_request_load_f100,u02,student,srv_video,video,True,allow,False,s5 -> s2 -> s8,2,False,False,2,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f101,u07,guest,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f102,u11,blocked,srv_video,video,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс video
high_request_load,sdn_resilient_policy,high_request_load_f103,u02,student,srv_video,video,True,allow,False,s5 -> s2 -> s8,2,False,False,2,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f104,u06,guest,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f105,u01,student,srv_lms,lms,True,allow,False,s5 -> s2 -> s8,2,False,False,2,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f106,u09,admin,srv_internet,internet,True,allow,False,s9 -> s4 -> s2 -> s1,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f107,u05,teacher,srv_lms,lms,True,allow,False,s6 -> s3 -> s1 -> s8,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f108,u05,teacher,srv_file,file,True,allow,False,s6 -> s3 -> s1 -> s8,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f109,u03,student,srv_lms,lms,True,allow,False,s7 -> s4 -> s2 -> s8,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f110,u08,admin,srv_internet,internet,True,allow,False,s9 -> s4 -> s2 -> s1,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f111,u06,guest,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f112,u05,teacher,srv_lms,lms,True,allow,False,s6 -> s3 -> s1 -> s8,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f113,u11,blocked,srv_video,video,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс video
high_request_load,sdn_resilient_policy,high_request_load_f114,u02,student,srv_internet,internet,True,allow,False,s5 -> s3 -> s1,2,False,False,2,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f115,u08,admin,srv_internet,internet,True,allow,False,s9 -> s4 -> s2 -> s1,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f116,u10,blocked,srv_admin,admin,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс admin
high_request_load,sdn_resilient_policy,high_request_load_f117,u02,student,srv_admin,admin,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль student -> сервіс admin
high_request_load,sdn_resilient_policy,high_request_load_f118,u08,admin,srv_admin,admin,True,allow,False,s9,0,False,False,0,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f119,u07,guest,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f120,u06,guest,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
high_request_load,sdn_resilient_policy,high_request_load_f121,u09,admin,srv_video,video,True,allow,False,s9 -> s4 -> s2 -> s8,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
